ials-gpu030 slots=1
1

WELCOME TO TEUKOLSKY CODE!

 tr_c[N / 2] = 9.975 
 ttheta[M / 2] = 1 
GDD turns on...
	done.
149.071693 -0.0114267 
149.415970 -0.0114009 
149.760246 -0.0113751 
150.104523 -0.0113495 
150.448799 -0.0113239 
150.793076 -0.0112985 
151.137352 -0.0112733 
151.481628 -0.0112481 
151.825905 -0.011223 
152.170181 -0.0111981 
152.514458 -0.0111733 
152.858734 -0.0111485 
153.203011 -0.0111239 
153.547287 -0.0110994 
153.891563 -0.0110751 
154.235840 -0.0110508 
154.580116 -0.0110266 
154.924393 -0.0110025 
155.268669 -0.0109786 
155.612946 -0.0109547 
155.957222 -0.010931 
156.301498 -0.0109073 
156.645775 -0.0108838 
156.990051 -0.0108604 
157.334328 -0.010837 
157.678604 -0.0108138 
158.022881 -0.0107907 
158.367157 -0.0107676 
158.711433 -0.0107447 
159.055710 -0.0107219 
159.399986 -0.0106991 
159.744263 -0.0106765 
160.088539 -0.0106539 
160.432816 -0.0106315 
160.777092 -0.0106091 
161.121368 -0.0105869 
161.465645 -0.0105647 
161.809921 -0.0105426 
162.154198 -0.0105206 
162.498474 -0.0104987 
162.842751 -0.0104769 
163.187027 -0.0104552 
163.531303 -0.0104336 
163.875580 -0.0104121 
164.219856 -0.0103906 
164.564133 -0.0103693 
164.908409 -0.010348 
165.252686 -0.0103268 
165.596962 -0.0103057 
165.941238 -0.0102847 
166.285515 -0.0102638 
166.629791 -0.010243 
166.974068 -0.0102222 
167.318344 -0.0102015 
167.662621 -0.010181 
168.006897 -0.0101605 
168.351173 -0.01014 
168.695450 -0.0101197 
169.039726 -0.0100995 
169.384003 -0.0100793 
169.728279 -0.0100592 
170.072556 -0.0100392 
170.416832 -0.0100192 
170.761108 -0.0099994 
171.105385 -0.00997962 
171.449661 -0.00995993 
171.793938 -0.00994031 
172.138214 -0.00992077 
172.482491 -0.00990131 
172.826767 -0.00988192 
173.171043 -0.00986261 
173.515320 -0.00984337 
173.859596 -0.00982421 
174.203873 -0.00980513 
174.548149 -0.00978612 
174.892426 -0.00976718 
175.236702 -0.00974832 
175.580978 -0.00972953 
175.925255 -0.00971081 
176.269531 -0.00969217 
176.613808 -0.00967359 
176.958084 -0.00965509 
177.302361 -0.00963666 
177.646637 -0.0096183 
177.990913 -0.00960001 
178.335190 -0.00958179 
178.679466 -0.00956364 
179.023743 -0.00954556 
179.368019 -0.00952755 
179.712296 -0.0095096 
180.056572 -0.00949173 
180.400848 -0.00947392 
180.745125 -0.00945618 
181.089401 -0.0094385 
181.433678 -0.00942089 
181.777954 -0.00940335 
182.122231 -0.00938588 
182.466507 -0.00936847 
182.810783 -0.00935112 
183.155060 -0.00933384 
183.499336 -0.00931662 
183.843613 -0.00929947 
184.187889 -0.00928238 
184.532166 -0.00926535 
184.876442 -0.00924839 
185.220718 -0.00923149 
185.564995 -0.00921465 
185.909271 -0.00919787 
186.253548 -0.00918116 
186.597824 -0.0091645 
186.942101 -0.00914791 
187.286377 -0.00913137 
187.630653 -0.0091149 
187.974930 -0.00909849 
188.319206 -0.00908213 
188.663483 -0.00906584 
189.007759 -0.0090496 
189.352036 -0.00903342 
189.696312 -0.00901731 
190.040588 -0.00900124 
190.384865 -0.00898524 
190.729141 -0.00896929 
191.073418 -0.0089534 
191.417694 -0.00893757 
191.761971 -0.00892179 
192.106247 -0.00890607 
192.450523 -0.00889041 
192.794800 -0.0088748 
193.139076 -0.00885925 
193.483353 -0.00884375 
193.827629 -0.0088283 
194.171905 -0.00881291 
194.516182 -0.00879757 
194.860458 -0.00878229 
195.204735 -0.00876706 
195.549011 -0.00875188 
195.893288 -0.00873676 
196.237564 -0.00872169 
196.581840 -0.00870667 
196.926117 -0.0086917 
197.270393 -0.00867679 
197.614670 -0.00866193 
197.958946 -0.00864711 
198.303223 -0.00863235 
198.647499 -0.00861764 
